id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,gr_liv_area,bedroom_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,yr_sold,saleprice,basmt_total_bath,total_bath_abvgr,total_bath,open_space_area,year_build_remod,dum_ms_zoning_FV,dum_ms_zoning_I (all),dum_ms_zoning_RH,dum_ms_zoning_RL,dum_ms_zoning_RM,dum_land_contour_HLS,dum_land_contour_Low,dum_land_contour_Lvl,dum_lot_config_CulDSac,dum_lot_config_FR2,dum_lot_config_FR3,dum_lot_config_Inside,dum_neighborhood_Blueste,dum_neighborhood_BrDale,dum_neighborhood_BrkSide,dum_neighborhood_ClearCr,dum_neighborhood_CollgCr,dum_neighborhood_Crawfor,dum_neighborhood_Edwards,dum_neighborhood_Gilbert,dum_neighborhood_Greens,dum_neighborhood_IDOTRR,dum_neighborhood_MeadowV,dum_neighborhood_Mitchel,dum_neighborhood_NAmes,dum_neighborhood_NPkVill,dum_neighborhood_NWAmes,dum_neighborhood_NoRidge,dum_neighborhood_NridgHt,dum_neighborhood_OldTown,dum_neighborhood_SWISU,dum_neighborhood_Sawyer,dum_neighborhood_SawyerW,dum_neighborhood_Somerst,dum_neighborhood_StoneBr,dum_neighborhood_Timber,dum_neighborhood_Veenker,dum_condition_1_Feedr,dum_condition_1_Norm,dum_condition_1_PosA,dum_condition_1_PosN,dum_condition_1_RRAe,dum_condition_1_RRAn,dum_condition_1_RRNe,dum_condition_1_RRNn,dum_bldg_type_2fmCon,dum_bldg_type_Duplex,dum_bldg_type_Twnhs,dum_bldg_type_TwnhsE,dum_house_style_1.5Unf,dum_house_style_1Story,dum_house_style_2.5Fin,dum_house_style_2.5Unf,dum_house_style_2Story,dum_house_style_SFoyer,dum_house_style_SLvl,dum_roof_style_Gable,dum_roof_style_Gambrel,dum_roof_style_Hip,dum_roof_style_Mansard,dum_roof_style_Shed,dum_exterior_1st_AsphShn,dum_exterior_1st_BrkComm,dum_exterior_1st_BrkFace,dum_exterior_1st_CemntBd,dum_exterior_1st_HdBoard,dum_exterior_1st_MetalSd,dum_exterior_1st_Plywood,dum_exterior_1st_Stucco,dum_exterior_1st_VinylSd,dum_exterior_1st_Wd Sdng,dum_exterior_1st_WdShing,dum_exterior_2nd_AsphShn,dum_exterior_2nd_Brk Cmn,dum_exterior_2nd_BrkFace,dum_exterior_2nd_CBlock,dum_exterior_2nd_CmentBd,dum_exterior_2nd_HdBoard,dum_exterior_2nd_ImStucc,dum_exterior_2nd_MetalSd,dum_exterior_2nd_Plywood,dum_exterior_2nd_Stucco,dum_exterior_2nd_VinylSd,dum_exterior_2nd_Wd Sdng,dum_exterior_2nd_Wd Shng,dum_foundation_CBlock,dum_foundation_PConc,dum_foundation_Slab,dum_foundation_Stone,dum_foundation_Wood,dum_garage_type_Attchd,dum_garage_type_Basment,dum_garage_type_BuiltIn,dum_garage_type_CarPort,dum_garage_type_Detchd,dum_garage_type_None,dum_sale_type_CWD,dum_sale_type_Con,dum_sale_type_ConLD,dum_sale_type_ConLI,dum_sale_type_ConLw,dum_sale_type_New,dum_sale_type_Oth,dum_sale_type_WD ,dum_seasons_spring,dum_seasons_summer,dum_seasons_winter,dum_mo_sold_2,dum_mo_sold_3,dum_mo_sold_4,dum_mo_sold_5,dum_mo_sold_6,dum_mo_sold_7,dum_mo_sold_8,dum_mo_sold_9,dum_mo_sold_10,dum_mo_sold_11,dum_mo_sold_12
1957,535450190,50,60.0,8064,0,3,5,7,0.0,3,4,3,3,1,2.5,2.5,672.0,5,924,3,3,6,0,1,1,2003.0,1,2.0,576.0,3,3,0,2007,122900,0.0,1.0,1.0,0,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
380,527355150,20,80.0,9600,0,3,8,5,0.0,4,3,4,3,0,4.5,2.5,2524.0,3,2524,4,4,9,0,1,4,1981.0,3,2.0,542.0,3,3,1,2009,278000,1.0,2.5,3.5,1,1981,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2860,909276010,70,73.48551236749117,11435,1,2,8,7,0.0,3,3,4,3,0,2.5,2.5,792.0,2,1517,3,4,7,0,2,4,1931.0,1,2.0,400.0,3,3,0,2006,230000,0.0,1.0,1.0,0,1950,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2517,533250130,120,30.0,9549,1,3,8,5,0.0,4,4,4,4,2,3.0,5.0,1494.0,5,1494,2,5,6,0,1,4,1995.0,3,2.0,481.0,3,3,0,2006,270000,1.0,1.5,2.5,1,1996,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1933,535302070,20,60.0,10950,0,3,6,6,0.0,3,3,3,3,0,4.5,2.5,948.0,3,948,2,3,5,0,0,0,1952.0,1,2.0,410.0,3,3,0,2007,125000,0.0,1.0,1.0,1,1952,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
820,906340110,20,79.0,10637,0,3,8,5,336.0,4,3,5,3,3,5.0,2.5,1705.0,5,1718,3,4,7,0,1,4,2007.0,2,3.0,826.0,3,3,1,2009,297000,1.0,2.0,3.0,1,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
675,535426150,20,80.0,9000,1,2,6,6,82.0,3,3,4,3,3,2.5,2.5,160.0,2,1142,2,3,5,0,1,4,1958.0,2,1.0,384.0,3,3,0,2009,113500,0.0,1.0,1.0,1,1958,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2910,923225240,160,41.0,2665,0,3,5,6,0.0,3,3,3,3,0,4.5,3.5,757.0,5,1475,4,3,6,0,1,3,1977.0,2,1.0,336.0,3,3,1,2006,127000,0.0,2.0,2.0,1,1977,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,527358140,20,105.0,11751,1,3,6,6,480.0,3,3,4,3,0,4.0,2.5,1844.0,5,1844,3,3,7,0,1,3,1977.0,2,2.0,546.0,3,3,0,2010,190000,0.0,2.0,2.0,1,1977,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1873,534177210,20,80.0,9600,0,3,7,6,320.0,3,3,3,3,0,4.5,2.5,1242.0,2,1242,3,3,6,0,1,3,1973.0,1,2.0,528.0,3,3,0,2007,175500,0.0,1.5,1.5,0,1973,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2125,907135050,20,60.0,8428,2,3,5,7,0.0,3,4,4,4,0,5.0,2.5,990.0,5,990,3,3,5,0,0,0,1995.0,1,1.0,384.0,3,3,1,2007,146000,1.0,1.0,2.0,1,1994,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1489,908102260,20,75.0,9937,0,3,5,6,0.0,4,3,3,3,0,4.0,3.0,1256.0,4,1256,3,3,6,0,0,0,1965.0,3,1.0,276.0,3,3,1,2008,147500,1.0,1.5,2.5,1,1965,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2383,528110050,20,107.0,13891,0,3,10,5,0.0,5,3,5,4,3,5.0,2.5,2076.0,5,2076,2,5,7,0,1,4,2006.0,3,3.0,850.0,3,3,1,2006,465000,1.0,2.5,3.5,1,2006,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
983,923275040,85,73.48551236749117,9101,1,3,5,6,104.0,3,4,4,3,2,5.0,2.5,1097.0,5,1110,1,4,4,0,1,3,1978.0,3,2.0,602.0,3,3,1,2009,165500,1.0,1.0,2.0,1,1978,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1325,902406090,50,81.0,12150,0,3,5,5,335.0,3,3,3,3,0,2.5,2.5,1050.0,5,1795,4,3,7,0,0,0,1954.0,1,1.0,352.0,2,3,0,2008,131500,0.0,2.0,2.0,0,1954,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1378,905102170,20,70.0,11200,0,3,5,5,0.0,3,3,3,3,0,3.5,2.5,1040.0,5,1040,3,3,5,0,0,0,1965.0,1,1.0,384.0,3,3,0,2008,129500,1.0,1.0,2.0,0,1965,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1537,909281110,70,100.0,9670,1,2,8,6,40.0,3,3,3,2,0,3.0,2.5,608.0,3,1873,4,3,9,0,2,4,1935.0,3,2.0,786.0,2,3,0,2008,257076,0.0,1.5,1.5,1,1950,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
905,909101140,50,60.0,10998,0,3,5,5,0.0,3,3,3,3,0,3.0,4.0,984.0,5,1604,3,3,6,2,0,0,1977.0,1,2.0,660.0,3,3,0,2009,117000,0.0,2.0,2.0,1,1960,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1532,909275050,70,60.0,7200,0,2,7,6,0.0,3,2,4,3,0,2.5,2.5,776.0,3,1502,3,3,6,0,1,4,1931.0,2,1.0,270.0,3,3,0,2008,149000,0.0,1.5,1.5,1,2000,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132,534475100,20,80.0,9920,0,3,5,5,110.0,3,3,3,3,0,3.5,3.0,1056.0,3,1063,3,3,6,0,0,0,1954.0,2,1.0,280.0,3,3,0,2010,128000,1.0,1.0,2.0,1,1954,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1078,528188090,160,36.0,2448,0,3,7,5,106.0,4,3,4,3,0,2.5,2.5,764.0,5,1626,2,4,6,0,0,0,2003.0,2,2.0,474.0,3,3,0,2008,155000,0.0,2.5,2.5,1,2004,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2511,533221080,160,42.6985294117647,2998,0,3,6,5,513.0,4,3,4,3,0,5.0,2.5,756.0,5,1524,2,4,4,0,0,0,2000.0,1,2.0,440.0,3,3,0,2006,166000,0.0,2.5,2.5,1,2000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
912,909250220,50,65.0,7804,0,3,4,3,0.0,3,3,3,3,0,4.0,2.5,1122.0,3,1981,4,4,7,2,2,3,1981.0,1,2.0,576.0,3,3,1,2009,135000,1.0,2.0,3.0,1,1950,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2351,527356020,60,80.0,16692,1,3,7,5,184.0,3,3,4,3,0,4.0,3.0,1392.0,3,2784,5,4,12,0,2,3,1978.0,2,2.0,564.0,3,3,0,2006,250000,1.0,3.5,4.5,1,1978,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
330,923226250,160,21.0,1476,0,3,4,7,0.0,3,3,3,3,0,5.0,2.5,546.0,5,1092,3,3,5,0,0,0,1970.0,0,0.0,0.0,0,0,1,2010,76000,0.0,1.5,1.5,1,1970,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2586,535305120,20,75.0,10170,0,3,6,6,522.0,3,3,3,3,0,2.5,2.5,216.0,3,1575,2,4,5,0,1,4,1951.0,1,2.0,400.0,3,3,0,2006,155000,0.0,1.5,1.5,0,1951,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
224,905106140,60,80.0,9364,0,3,6,7,143.0,3,3,3,3,0,4.5,2.5,663.0,3,1352,4,3,7,0,0,0,1969.0,3,1.0,299.0,3,3,1,2010,158000,0.0,1.5,1.5,1,1969,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
98,533212020,160,24.0,2544,0,3,7,5,0.0,4,3,4,3,0,5.0,4.5,600.0,5,1200,2,4,4,0,0,0,2004.0,2,2.0,480.0,3,3,0,2010,149500,1.0,2.5,3.5,1,2005,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2565,534479300,20,82.0,9888,0,3,5,6,0.0,3,4,3,3,0,4.0,2.5,936.0,3,936,2,3,5,0,0,0,1954.0,1,1.0,240.0,3,3,0,2006,121000,0.0,1.0,1.0,1,1975,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1934,535304170,20,68.0,7942,0,3,6,7,0.0,3,3,3,3,0,3.5,4.5,1040.0,3,1040,3,3,6,0,0,0,1953.0,3,1.0,293.0,3,3,0,2007,136000,0.5,1.0,1.5,0,1953,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
997,527107010,60,73.48551236749117,15038,2,3,6,5,0.0,3,3,4,3,0,3.5,2.5,916.0,4,1636,3,3,7,0,1,3,1996.0,3,2.0,386.0,3,3,1,2008,173000,0.0,2.5,2.5,1,1996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,528382020,60,92.0,11764,1,3,8,7,348.0,4,3,4,3,0,5.0,2.5,1152.0,5,2270,4,4,9,0,1,4,1999.0,3,3.0,671.0,3,3,1,2010,290000,0.0,2.5,2.5,1,2007,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1799,528458130,60,75.0,9000,0,3,8,5,0.0,4,3,4,3,2,5.0,2.5,1184.0,5,2610,4,5,11,0,1,4,2007.0,3,2.0,550.0,3,3,1,2007,303477,0.0,2.5,2.5,1,2007,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
230,905109170,20,73.48551236749117,20062,1,2,7,7,0.0,4,4,4,3,3,4.5,2.5,1420.0,4,1483,1,3,4,0,2,3,1977.0,2,2.0,690.0,3,3,1,2010,270000,1.0,1.5,2.5,1,2001,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
